id,name,nationality,income,debtRatio,creditScore,loanAmount,gender,age,riskProbability,decision,debt_to_income,credit_utilization,payment_history_score,loan_repayment_ratio
LENDING-31944,Robert Wilson,United States,15022,0.3806,782,5000,Male,23,0.2809,Approve,0.3328451604313673,0.3,1.0,3.0044
LENDING-31945,Michael Williams,Canada,35401,0.5047,606,5000,Female,57,0.4999,Reject,0.1412389480523149,0.3,1.0,7.0802
LENDING-31946,William Rodriguez,Japan,50447,0.0723,712,11058,Female,60,0.247,Approve,0.21920034888100381,0.3,1.0,4.562036534635558
LENDING-31947,Joseph Thomas,Canada,36068,0.2692,803,5000,Male,37,0.214,Approve,0.13862703781745592,0.3,1.0,7.2136
LENDING-31948,Robert Smith,Germany,46472,0.1269,759,13181,Male,66,0.2141,Approve,0.2836331554484421,0.3,1.0,3.525680904331993
LENDING-31949,Joseph Hernandez,Japan,64752,0.5521,708,30379,Female,45,0.3882,Reject,0.46915925376822337,0.3,1.0,2.131472398696468
LENDING-31950,Thomas Moore,Canada,29939,0.2372,622,6634,Male,41,0.4049,Reject,0.22158388723738268,0.3,1.0,4.512963521254146
LENDING-31951,Karen Moore,Japan,14093,0.3125,809,5000,Female,68,0.2314,Approve,0.35478606400340595,0.3,1.0,2.8186
LENDING-31952,Michael Jackson,Singapore,34340,0.1956,795,5000,Male,40,0.2015,Approve,0.145602795573675,0.3,1.0,6.868
LENDING-31953,Jennifer Brown,Canada,42766,0.2331,658,21194,Female,29,0.358,Approve,0.4955806014123369,0.3,1.0,2.017835236387657
LENDING-31954,Joseph Anderson,Singapore,50107,0.338,771,20242,Female,58,0.2625,Approve,0.4039754924461652,0.3,1.0,2.4753976879754966
LENDING-31955,Robert Hernandez,Australia,15568,0.3247,635,6565,Female,21,0.4242,Reject,0.4216983556012333,0.3,1.0,2.3713632901751716
LENDING-31956,John Smith,Japan,38774,0.2367,614,11335,Other,33,0.4091,Reject,0.2923350698921958,0.3,1.0,3.4207322452580504
LENDING-31957,Susan Wilson,Australia,41686,0.1954,774,12556,Female,29,0.2207,Approve,0.3012042412320683,0.3,1.0,3.320006371455878
LENDING-31958,Barbara Moore,Canada,40482,0.1509,668,19774,Male,53,0.3236,Approve,0.48846400869522255,0.3,1.0,2.0472337412764237
LENDING-31959,Susan Garcia,United Kingdom,46739,0.1693,705,18725,Other,39,0.2856,Approve,0.4006290250112326,0.3,1.0,2.4960747663551404
LENDING-31960,Karen Anderson,United Kingdom,72321,0.3612,748,31491,Female,59,0.2835,Approve,0.43543369145891236,0.3,1.0,2.2965609221682386
LENDING-31961,Jessica Martinez,France,40982,0.2825,604,13742,Male,68,0.4326,Reject,0.33531794446342295,0.3,1.0,2.9822442148158927
LENDING-31962,Charles Lopez,Australia,35298,0.1592,569,8572,Other,48,0.4367,Reject,0.24284662020511077,0.3,1.0,4.117825478301446
LENDING-31963,Barbara Jones,Singapore,75449,0.4245,740,32478,Female,27,0.3096,Approve,0.430462961735742,0.3,1.0,2.323080238930969
LENDING-31964,Karen Martin,United Kingdom,38748,0.541,668,17972,Male,29,0.4415,Reject,0.46381748735418604,0.3,1.0,2.156020476296461
LENDING-31965,William Hernandez,Germany,25065,0.5195,717,5449,Male,39,0.3884,Reject,0.21739477358866946,0.3,1.0,4.599926592035236
LENDING-31966,Jennifer Wilson,Singapore,24251,0.6754,656,8945,Male,69,0.5021,Reject,0.36885076904045194,0.3,1.0,2.7111235326998324
LENDING-31967,Susan Gonzalez,France,29523,0.1671,774,5783,Other,55,0.2183,Approve,0.1958811773871219,0.3,1.0,5.105135742694103
LENDING-31968,Linda Martin,Canada,101933,0.4524,584,18690,Other,61,0.4749,Reject,0.18335573366819383,0.3,1.0,5.453879079721776
LENDING-31969,David Wilson,Japan,66274,0.4409,617,23251,Female,36,0.4533,Reject,0.3508313969279054,0.3,1.0,2.850372027009591
LENDING-31970,William Davis,Japan,42388,0.2275,725,16351,Other,29,0.2834,Approve,0.3857459658393885,0.3,1.0,2.5923796709681364
LENDING-31971,Richard Jackson,Canada,29702,0.2031,704,13229,Other,34,0.3054,Approve,0.4453908827688371,0.3,1.0,2.245218837402676
LENDING-31972,Charles Jones,Australia,34851,0.4725,835,13229,Female,65,0.2407,Approve,0.3795873863016843,0.3,1.0,2.634439489001436
LENDING-31973,Susan Jackson,Singapore,20204,0.4391,659,7123,Male,57,0.43,Reject,0.35255394971292814,0.3,1.0,2.8364453179839955
LENDING-31974,Patricia Jones,Germany,24002,0.2809,689,11036,Male,23,0.3479,Approve,0.45979501708190984,0.3,1.0,2.1748822036969915
LENDING-31975,Barbara Jones,Singapore,66324,0.2896,699,16391,Other,71,0.3184,Approve,0.24713527531511972,0.3,1.0,4.046366908669392
LENDING-31976,David Jones,United States,88791,0.3431,605,12286,Male,29,0.4258,Reject,0.13836987983016297,0.3,1.0,7.2270063486895655
LENDING-31977,Mary Thomas,Australia,26492,0.2148,850,9857,Other,70,0.1512,Approve,0.3720745885550355,0.3,1.0,2.6876331541036826
LENDING-31978,Mary Miller,Japan,41462,0.7343,707,6007,Male,64,0.4556,Reject,0.1448796488350779,0.3,1.0,6.902280672548693
LENDING-31979,James Johnson,United States,47319,0.3318,659,21767,Male,56,0.3842,Approve,0.4600054946216108,0.3,1.0,2.173887076767584
LENDING-31980,Karen Hernandez,Germany,27500,0.1767,679,7416,Other,38,0.3258,Approve,0.2696727272727273,0.3,1.0,3.708198489751888
LENDING-31981,Richard Jackson,Singapore,48916,0.5122,761,15200,Female,60,0.3263,Reject,0.31073677324392834,0.3,1.0,3.218157894736842
LENDING-31982,Linda Martinez,Canada,30916,0.09,617,5000,Other,67,0.3657,Reject,0.16172855479363438,0.3,1.0,6.1832
LENDING-31983,Karen Johnson,Germany,10048,0.3627,639,5000,Male,26,0.434,Reject,0.49761146496815284,0.3,1.0,2.0096
LENDING-31984,Charles Taylor,United States,81151,0.0294,682,9918,Other,18,0.2515,Approve,0.12221660854456506,0.3,1.0,8.182193990723936
LENDING-31985,James Jackson,Germany,104566,0.2978,577,40449,Other,30,0.4349,Reject,0.3868274582560297,0.3,1.0,2.5851318944844124
LENDING-31986,William Wilson,France,29157,0.2961,684,7193,Other,68,0.3553,Approve,0.24669890592310595,0.3,1.0,4.053524259696927
LENDING-31987,Jessica Moore,Australia,31122,0.4135,752,13996,Male,63,0.3154,Approve,0.4497140286613971,0.3,1.0,2.2236353243783937
LENDING-31988,Thomas Taylor,Australia,41544,0.546,672,9919,Female,62,0.4372,Reject,0.23875890621991142,0.3,1.0,4.1883254360318585
LENDING-31989,Mary Wilson,United States,25152,0.0273,736,8169,Male,76,0.22,Approve,0.32478530534351147,0.3,1.0,3.078957032684539
LENDING-31990,Jessica Smith,Japan,47616,0.4323,692,8379,Male,74,0.3782,Reject,0.1759702620967742,0.3,1.0,5.682778374507698
LENDING-31991,Thomas Jackson,Singapore,40052,0.2057,654,15939,Female,39,0.3555,Reject,0.39795765504843705,0.3,1.0,2.512830165004078
LENDING-31992,Charles Taylor,Japan,41815,0.4062,630,13982,Female,76,0.441,Reject,0.33437761568815016,0.3,1.0,2.9906308110427693
LENDING-31993,Richard Jackson,Canada,31506,0.3107,782,15082,Female,62,0.2516,Approve,0.4787024693709135,0.3,1.0,2.0889802413473015
LENDING-31994,Michael Garcia,Germany,56410,0.5276,737,27883,Female,63,0.3533,Reject,0.49429179223541925,0.3,1.0,2.0230965104185348
LENDING-31995,Joseph Garcia,Japan,84881,0.348,633,16620,Other,56,0.3987,Reject,0.19580353671610842,0.3,1.0,5.107160048134777
LENDING-31996,David Rodriguez,United States,31383,0.1384,556,5192,Female,19,0.4466,Reject,0.16543988783736419,0.3,1.0,6.044491525423729
LENDING-31997,Mary Wilson,United Kingdom,44454,0.405,691,20404,Male,34,0.3727,Approve,0.4589913168668736,0.3,1.0,2.178690452852382
LENDING-31998,Charles Taylor,Japan,55546,0.5502,726,18862,Other,46,0.3726,Reject,0.33957440679796924,0.3,1.0,2.9448626868836816
LENDING-31999,Thomas Anderson,Australia,41544,0.283,597,8226,Male,24,0.4401,Reject,0.19800693240901213,0.3,1.0,5.050328227571116
LENDING-32000,Michael Martinez,Singapore,15057,0.2454,674,6224,Male,39,0.3581,Approve,0.41336255562196983,0.3,1.0,2.4191838046272496
LENDING-32001,Patricia Moore,Singapore,73846,0.2738,581,11906,Male,35,0.4387,Reject,0.16122741922379005,0.3,1.0,6.202418948429363
LENDING-32002,Joseph Taylor,Japan,73596,0.1359,549,35472,Male,34,0.4323,Reject,0.4819827164519811,0.3,1.0,2.074763193504736
LENDING-32003,Linda Miller,Singapore,54963,0.3723,682,15409,Other,30,0.3675,Approve,0.2803522369594091,0.3,1.0,3.5669413978843534
LENDING-32004,Joseph Moore,United States,23183,0.0568,743,5000,Other,64,0.2222,Approve,0.21567527929948668,0.3,1.0,4.6366
LENDING-32005,James Wilson,Canada,52695,0.3718,766,15945,Other,74,0.2768,Approve,0.30259037859379445,0.3,1.0,3.3047977422389465
LENDING-32006,Jennifer Jackson,United Kingdom,44422,0.2609,708,17467,Female,58,0.311,Approve,0.39320606906487776,0.3,1.0,2.5431957405393026
LENDING-32007,Jennifer Davis,United Kingdom,76649,0.5404,797,31539,Male,28,0.2816,Reject,0.4114730785789769,0.3,1.0,2.4302926535400613
LENDING-32008,Thomas Gonzalez,Japan,16352,0.2853,793,6637,Female,47,0.2396,Approve,0.405883072407045,0.3,1.0,2.4637637486816333
LENDING-32009,Michael Lopez,Singapore,64173,0.2502,671,12469,Female,55,0.3382,Approve,0.1943028999735091,0.3,1.0,5.146603576870639
LENDING-32010,Jennifer Wilson,Australia,32979,0.3496,703,7837,Female,38,0.3488,Approve,0.23763607143940083,0.3,1.0,4.20811535026158
LENDING-32011,William Jones,Singapore,50766,0.0102,600,18306,Female,66,0.3504,Reject,0.36059567427018085,0.3,1.0,2.7731891183218615
LENDING-32012,Patricia Johnson,Canada,34601,0.3832,650,7452,Male,25,0.4158,Reject,0.21536949799138752,0.3,1.0,4.643183038110575
LENDING-32013,William Jackson,Japan,23071,0.4928,817,5000,Female,41,0.2723,Approve,0.21672229205496077,0.3,1.0,4.6142
LENDING-32014,Patricia Jackson,Japan,41432,0.2477,772,11579,Female,76,0.2387,Approve,0.27946997489862907,0.3,1.0,3.5782019172640123
LENDING-32015,Susan Lopez,United States,93328,0.2243,850,18035,Other,27,0.1206,Approve,0.1932431853248757,0.3,1.0,5.174826725810923
LENDING-32016,Jennifer Taylor,Germany,31336,0.2181,703,11530,Female,40,0.3101,Approve,0.3679474087311718,0.3,1.0,2.7177797051170858
LENDING-32017,David Taylor,Japan,36855,0.3198,677,14552,Other,76,0.3662,Approve,0.3948446615113282,0.3,1.0,2.532641561297416
LENDING-32018,Patricia Anderson,Canada,27263,0.0854,747,8795,Male,42,0.2244,Approve,0.322598393426989,0.3,1.0,3.0998294485503126
LENDING-32019,Sarah Rodriguez,Germany,29963,0.0821,809,9559,Female,68,0.1544,Approve,0.31902679971965425,0.3,1.0,3.1345329009310596
LENDING-32020,Jennifer Martin,Japan,31700,0.0783,622,5000,Male,46,0.3564,Reject,0.15772870662460567,0.3,1.0,6.34
LENDING-32021,William Williams,Australia,25281,0.5611,693,5765,Male,45,0.427,Reject,0.22803686563031525,0.3,1.0,4.385255854293148
LENDING-32022,John Smith,Germany,26564,0.3854,638,10417,Male,49,0.4336,Reject,0.3921472669778648,0.3,1.0,2.5500623980032637
LENDING-32023,David Jones,Germany,15020,0.291,628,7373,Female,76,0.422,Reject,0.49087882822902795,0.3,1.0,2.037162620371626
LENDING-32024,Robert Gonzalez,Germany,24014,0.3671,812,10088,Other,18,0.2396,Approve,0.4200882818355959,0.3,1.0,2.3804520222045995
LENDING-32025,Michael Jones,United Kingdom,37793,0.3153,714,5000,Other,56,0.3241,Approve,0.13229963220702246,0.3,1.0,7.5586
LENDING-32026,Mary Rodriguez,United States,116631,0.3971,718,25938,Male,19,0.3048,Approve,0.22239370321784088,0.3,1.0,4.496530187369882
LENDING-32027,Jennifer Lopez,United Kingdom,57997,0.1944,712,10291,Male,72,0.2799,Approve,0.17744021242478059,0.3,1.0,5.635701098046837
LENDING-32028,Charles Martin,Australia,53531,0.5005,680,18548,Female,23,0.4088,Reject,0.3464908184042891,0.3,1.0,2.8860793616562432
LENDING-32029,Mary Taylor,France,71275,0.2742,826,15437,Other,66,0.1728,Approve,0.2165836548579446,0.3,1.0,4.617153592019175
LENDING-32030,Sarah Wilson,France,65798,0.3286,850,14172,Other,42,0.1657,Approve,0.21538648591142587,0.3,1.0,4.6428168219023425
LENDING-32031,David Brown,Canada,13237,0.041,612,5000,Other,30,0.3653,Reject,0.3777290926947193,0.3,1.0,2.6474
LENDING-32032,Charles Smith,Australia,35359,0.4319,713,9478,Female,47,0.3613,Reject,0.2680505670409231,0.3,1.0,3.7306393753956533
LENDING-32033,Elizabeth Anderson,United Kingdom,62919,0.4226,711,21961,Male,70,0.347,Reject,0.3490360622387514,0.3,1.0,2.8650334684212924
LENDING-32034,Joseph Wilson,Australia,59882,0.3698,733,16845,Female,66,0.3086,Approve,0.2813032296850473,0.3,1.0,3.5548827545265658
LENDING-32035,Jessica Hernandez,Japan,18433,0.234,680,9164,Other,23,0.3464,Approve,0.4971518472305105,0.3,1.0,2.0114578786556088
LENDING-32036,Linda Brown,Canada,48299,0.6657,598,14781,Male,66,0.5505,Reject,0.3060311807697882,0.3,1.0,3.267640890332183
LENDING-32037,Barbara Anderson,Canada,21298,0.5171,635,5000,Male,19,0.479,Reject,0.23476382758944503,0.3,1.0,4.2596
LENDING-32038,Susan Brown,Japan,72460,0.2129,657,14768,Female,65,0.3382,Reject,0.20380899806789954,0.3,1.0,4.906554712892741
LENDING-32039,Joseph Martinez,Australia,39042,0.3404,676,5512,Male,52,0.3724,Approve,0.14118129194201118,0.3,1.0,7.083091436865022
LENDING-32040,Susan Garcia,Singapore,36056,0.4581,690,7960,Other,73,0.3939,Reject,0.22076769469713778,0.3,1.0,4.52964824120603
LENDING-32041,Richard Thomas,Canada,49548,0.1113,726,19584,Male,62,0.2439,Approve,0.39525308791474933,0.3,1.0,2.5300245098039214
LENDING-32042,James Jones,Canada,13469,0.1217,780,6008,Female,70,0.2061,Approve,0.4460613260078699,0.3,1.0,2.241844207723036
LENDING-32043,Elizabeth Rodriguez,Canada,23016,0.3482,611,11019,Female,63,0.4537,Reject,0.4787539103232534,0.3,1.0,2.088755785461476
LENDING-32044,Robert Rodriguez,United Kingdom,23977,0.2836,731,10890,Female,56,0.3029,Approve,0.4541852608750052,0.3,1.0,2.201744719926538
LENDING-32045,James Martin,United States,75139,0.1723,715,17150,Female,24,0.2614,Approve,0.22824365509256178,0.3,1.0,4.381282798833819
LENDING-32046,Karen Lopez,Germany,50061,0.4881,759,22858,Male,28,0.3207,Approve,0.45660294440782245,0.3,1.0,2.1900866217516843
LENDING-32047,Barbara Williams,Germany,41244,0.4378,589,14042,Other,57,0.4954,Reject,0.34046164290563474,0.3,1.0,2.937188434695912
LENDING-32048,James Rodriguez,Germany,16985,0.2226,563,5000,Male,28,0.4714,Reject,0.2943773918163085,0.3,1.0,3.397
LENDING-32049,Jennifer Anderson,Singapore,42948,0.1669,546,6534,Other,49,0.4602,Reject,0.15213746856663873,0.3,1.0,6.573002754820936
LENDING-32050,Barbara Jones,Canada,34449,0.696,776,5901,Male,29,0.3723,Reject,0.17129669946877993,0.3,1.0,5.837824097610574
LENDING-32051,Sarah Lopez,Germany,31638,0.4345,581,13391,Other,60,0.508,Reject,0.4232568430368544,0.3,1.0,2.362631618251064
LENDING-32052,Sarah Brown,Singapore,39750,0.0712,736,9651,Female,63,0.2258,Approve,0.2427924528301887,0.3,1.0,4.118744171588436
LENDING-32053,Richard Davis,United Kingdom,118775,0.3128,771,21125,Female,63,0.2206,Approve,0.1778572932014313,0.3,1.0,5.622485207100592
LENDING-32054,Linda Rodriguez,United Kingdom,28067,0.3003,606,8992,Male,42,0.4422,Reject,0.32037624256243985,0.3,1.0,3.1213300711743774
LENDING-32055,Patricia Brown,Singapore,62958,0.0177,750,29599,Other,51,0.1829,Approve,0.47013882270720164,0.3,1.0,2.127031318625629
LENDING-32056,Sarah Thomas,Germany,19341,0.3052,649,8494,Male,28,0.4012,Reject,0.439170673698361,0.3,1.0,2.2770190722863197
LENDING-32057,Robert Hernandez,Singapore,108792,0.2182,622,21555,Other,47,0.3598,Reject,0.19813037723362012,0.3,1.0,5.047181628392484
LENDING-32058,Michael Hernandez,Canada,49608,0.1861,641,14511,Other,49,0.359,Reject,0.2925133043057571,0.3,1.0,3.4186479222658672
LENDING-32059,Sarah Moore,Australia,45145,0.0707,765,17349,Female,68,0.1914,Approve,0.3842950492856352,0.3,1.0,2.6021672718888698
LENDING-32060,Elizabeth Smith,Germany,52027,0.1923,777,13024,Female,66,0.2113,Approve,0.2503315586137967,0.3,1.0,3.9947020884520885
LENDING-32061,William Hernandez,Japan,19733,0.3938,702,5000,Male,35,0.3697,Approve,0.2533826584908529,0.3,1.0,3.9466
LENDING-32062,Jennifer Jackson,Japan,34942,0.061,623,5953,Female,20,0.3485,Reject,0.1703680384637399,0.3,1.0,5.869645556862086
LENDING-32063,Sarah Williams,Singapore,17279,0.0819,663,5000,Male,35,0.3199,Approve,0.28936859771977547,0.3,1.0,3.4558
LENDING-32064,Robert Anderson,Germany,32357,0.2555,643,9657,Female,55,0.3863,Reject,0.2984516487931514,0.3,1.0,3.350626488557523
LENDING-32065,James Anderson,Canada,55934,0.0907,608,23003,Other,35,0.3632,Reject,0.4112525476454393,0.3,1.0,2.4315958787984178
LENDING-32066,Richard Jones,Canada,48411,0.1755,771,6243,Other,45,0.2146,Approve,0.12895829460246638,0.3,1.0,7.754444978375781
LENDING-32067,Robert Jackson,Japan,56536,0.3958,702,19647,Male,53,0.3519,Approve,0.3475130890052356,0.3,1.0,2.87758945386064
LENDING-32068,Thomas Thomas,Germany,23426,0.1542,706,5000,Male,63,0.2916,Approve,0.21343806027490822,0.3,1.0,4.6852
LENDING-32069,Charles Miller,Singapore,35454,0.6138,591,13082,Female,22,0.549,Reject,0.368985163874316,0.3,1.0,2.7101360648218926
LENDING-32070,Barbara Taylor,Australia,77607,0.2381,626,15300,Female,46,0.377,Reject,0.19714716455989795,0.3,1.0,5.0723529411764705
LENDING-32071,James Davis,Singapore,30199,0.3511,690,12968,Other,71,0.3648,Approve,0.42941819265538594,0.3,1.0,2.3287322640345467
LENDING-32072,Richard Garcia,Australia,20486,0.2561,656,8294,Female,48,0.3782,Reject,0.4048618568778678,0.3,1.0,2.4699782975645044
LENDING-32073,James Wilson,France,75318,0.0283,844,34390,Male,38,0.0774,Approve,0.45659736052470856,0.3,1.0,2.1901134050596105
LENDING-32074,James Anderson,Germany,67696,0.3779,556,21148,Female,73,0.5002,Reject,0.31239659654927915,0.3,1.0,3.2010592018157746
LENDING-32075,Patricia Smith,Australia,37214,0.1896,677,5063,Other,30,0.327,Approve,0.13605094856774333,0.3,1.0,7.350187635789058
LENDING-32076,John Johnson,Singapore,14506,0.3186,775,6952,Other,67,0.2701,Approve,0.47924996553150423,0.3,1.0,2.0865937859608747
LENDING-32077,Charles Jackson,United States,20072,0.3122,764,8219,Male,34,0.2774,Approve,0.40947588680749303,0.3,1.0,2.4421462465020074
LENDING-32078,Linda Williams,United States,54392,0.0502,750,6986,Other,26,0.197,Approve,0.1284380055890572,0.3,1.0,7.785857429144002
LENDING-32079,Sarah Thomas,Australia,23565,0.354,701,5000,Male,73,0.357,Approve,0.21217907914279652,0.3,1.0,4.713
LENDING-32080,Barbara Williams,Canada,41584,0.1773,724,17634,Male,35,0.2699,Approve,0.42405732974220856,0.3,1.0,2.3581717137348304
LENDING-32081,Robert Lopez,Germany,36549,0.314,745,5000,Male,64,0.2905,Approve,0.13680264849927495,0.3,1.0,7.3098
LENDING-32082,Patricia Anderson,Japan,42257,0.0659,723,9488,Male,39,0.2372,Approve,0.22453084696026693,0.3,1.0,4.453731028667791
LENDING-32083,Michael Anderson,Japan,26359,0.1838,728,7352,Female,74,0.2751,Approve,0.27891801661671534,0.3,1.0,3.5852829162132753
LENDING-32084,Sarah Brown,France,28634,0.1792,702,12837,Female,37,0.3009,Approve,0.4483131941049103,0.3,1.0,2.23058346965802
LENDING-32085,Michael Thomas,United States,25470,0.4568,716,5000,Female,25,0.3705,Reject,0.19630938358853553,0.3,1.0,5.094
LENDING-32086,Michael Miller,Germany,29776,0.404,637,11825,Other,45,0.4387,Reject,0.397131918323482,0.3,1.0,2.5180549682875264
LENDING-32087,William Martin,Germany,66923,0.0794,691,22828,Male,56,0.2638,Approve,0.3411084380556759,0.3,1.0,2.9316190643069913
LENDING-32088,Thomas Johnson,France,25303,0.2531,740,5000,Other,77,0.2833,Approve,0.1976050270718887,0.3,1.0,5.0606
LENDING-32089,Thomas Davis,Japan,52191,0.2284,645,9724,Female,26,0.3661,Reject,0.1863156482918511,0.3,1.0,5.367235705471
LENDING-32090,Elizabeth Davis,Australia,44233,0.3627,638,19062,Other,49,0.418,Reject,0.4309452218931567,0.3,1.0,2.320480537194418
LENDING-32091,Charles Thomas,France,41832,0.4442,614,11949,Male,64,0.4698,Reject,0.2856425702811245,0.3,1.0,3.500878734622144
LENDING-32092,Thomas Rodriguez,United Kingdom,36459,0.2675,750,8447,Other,24,0.2711,Approve,0.23168490633314134,0.3,1.0,4.316206937374216
LENDING-32093,David Gonzalez,Germany,33289,0.2841,566,9913,Other,46,0.4784,Reject,0.2977860554537535,0.3,1.0,3.358115605770201
LENDING-32094,Mary Martin,France,67189,0.1286,678,32101,Female,23,0.2926,Approve,0.4777716590513328,0.3,1.0,2.0930500607457714
LENDING-32095,Michael Johnson,Singapore,64818,0.0672,739,30722,Female,61,0.2088,Approve,0.47397327902743064,0.3,1.0,2.109823579194063
LENDING-32096,Joseph Moore,United States,28697,0.4027,687,13820,Female,34,0.3843,Approve,0.48158344077778165,0.3,1.0,2.076483357452967
LENDING-32097,William Williams,United States,20692,0.2237,615,7098,Other,51,0.4131,Reject,0.34303112313937756,0.3,1.0,2.915187376725838
LENDING-32098,Charles Williams,Canada,56488,0.5013,567,26490,Female,31,0.5309,Reject,0.4689491573431525,0.3,1.0,2.1324273310683277
LENDING-32099,Susan Martin,United States,36301,0.5651,676,16659,Other,33,0.4412,Reject,0.45891297760392274,0.3,1.0,2.179062368689597
LENDING-32100,Michael Jones,Canada,50656,0.0748,665,15398,Other,36,0.2989,Approve,0.3039718888186987,0.3,1.0,3.2897778932328876
